CustomerID,Age,AnnualIncome,Channel,ProductType,ABTestGroup,PropensityScore,AnnualPremium,Converted,CampaignDate
CUST-03971,62,40650,Email,Term Life,Control,24,0.0,0,2026-01-21
CUST-03972,39,48092,Paid Social,Whole Life,Variant A,9,0.0,0,2026-04-08
CUST-03973,46,25000,Paid Search,Term Life,Variant A,45,0.0,0,2026-01-05
CUST-03974,31,98835,Paid Social,Term Life,Control,67,0.0,0,2026-01-31
CUST-03975,37,25000,Paid Search,Term Life,Control,60,15.0,1,2026-03-08
CUST-03976,23,58404,Email,Whole Life,Control,36,0.0,0,2026-03-28
CUST-03977,39,35546,Paid Search,Term Life,Variant A,31,0.0,0,2026-04-13
CUST-03978,38,42890,Paid Social,Whole Life,Control,72,15.0,1,2026-04-30
CUST-03979,45,99413,Paid Search,Whole Life,Control,52,0.0,0,2026-02-28
CUST-03980,34,70026,Paid Social,Term Life,Control,11,0.0,0,2026-02-13
CUST-03981,43,40865,Email,Whole Life,Control,50,0.0,0,2026-03-05
CUST-03982,37,50262,Email,Whole Life,Control,82,0.0,0,2026-04-04
CUST-03983,38,45862,Paid Search,Whole Life,Variant A,92,15.0,1,2026-02-11
CUST-03984,42,63911,Paid Search,Whole Life,Control,22,0.0,0,2026-04-17
CUST-03985,42,69322,Email,Term Life,Variant A,42,0.0,0,2026-04-04
CUST-03986,51,112389,Email,Whole Life,Control,69,23.59,1,2026-04-23
CUST-03987,40,25000,Paid Search,Term Life,Control,21,0.0,0,2026-04-10
CUST-03988,37,64129,Paid Social,Accidental Death,Control,94,0.0,0,2026-02-07
CUST-03989,39,57110,Paid Search,Accidental Death,Variant A,90,0.0,0,2026-01-07
CUST-03990,33,88663,Email,Whole Life,Variant A,86,0.0,0,2026-02-28
CUST-03991,37,73870,Paid Search,Term Life,Variant A,42,0.0,0,2026-03-10
CUST-03992,66,79759,Paid Search,Term Life,Control,96,0.0,0,2026-03-11
CUST-03993,31,73627,Paid Social,Term Life,Control,89,15.0,1,2026-02-18
CUST-03994,38,41700,Paid Search,Term Life,Control,67,0.0,0,2026-03-19
CUST-03995,37,95281,Paid Social,Term Life,Control,98,15.0,1,2026-01-11
CUST-03996,39,84962,Paid Social,Whole Life,Control,46,0.0,0,2026-04-11
CUST-03997,38,87888,Paid Search,Term Life,Control,12,0.0,0,2026-01-02
CUST-03998,45,96601,Paid Search,Accidental Death,Control,34,15.0,1,2026-04-05
CUST-03999,21,75441,Paid Social,Term Life,Variant A,68,15.0,1,2026-04-20
CUST-04000,54,102024,Paid Search,Accidental Death,Variant A,13,0.0,0,2026-01-27
CUST-04001,49,74440,Paid Social,Accidental Death,Control,61,0.0,0,2026-01-16
CUST-04002,27,59523,Email,Whole Life,Control,63,15.0,1,2026-03-05
CUST-04003,18,64834,Paid Social,Whole Life,Variant A,97,15.0,1,2026-03-07
CUST-04004,30,64403,Paid Search,Term Life,Control,99,15.0,1,2026-02-18
CUST-04005,39,52015,Paid Search,Whole Life,Variant A,71,15.0,1,2026-03-31
CUST-04006,72,105797,Paid Search,Term Life,Variant A,79,15.0,1,2026-01-16
CUST-04007,48,72407,Paid Search,Term Life,Variant A,9,0.0,0,2026-03-14
CUST-04008,20,67368,Paid Social,Whole Life,Control,99,0.0,0,2026-02-21
CUST-04009,33,74706,Paid Social,Term Life,Variant A,88,0.0,0,2026-04-26
CUST-04010,41,139496,Paid Search,Whole Life,Variant A,8,0.0,0,2026-03-14
CUST-04011,45,36706,Paid Search,Term Life,Control,12,0.0,0,2026-01-05
CUST-04012,26,43874,Paid Search,Term Life,Variant A,46,15.0,1,2026-02-05
CUST-04013,40,30485,Paid Social,Term Life,Control,39,0.0,0,2026-01-07
CUST-04014,33,59185,Paid Search,Term Life,Variant A,17,0.0,0,2026-03-02
CUST-04015,28,71137,Paid Social,Term Life,Control,9,0.0,0,2026-04-06
CUST-04016,45,53366,Paid Search,Term Life,Control,44,0.0,0,2026-01-29
CUST-04017,51,51506,Email,Term Life,Variant A,23,15.0,1,2026-04-11
CUST-04018,52,68560,Email,Accidental Death,Control,86,0.0,0,2026-04-30
CUST-04019,48,52447,Paid Search,Term Life,Control,8,0.0,0,2026-03-08
CUST-04020,36,72754,Paid Search,Whole Life,Control,63,15.0,1,2026-01-30
CUST-04021,50,92855,Paid Social,Term Life,Control,22,15.0,1,2026-02-09
CUST-04022,45,81925,Paid Search,Accidental Death,Variant A,28,0.0,0,2026-01-31
CUST-04023,43,87025,Paid Social,Term Life,Control,97,15.0,1,2026-02-17
CUST-04024,34,92147,Email,Term Life,Control,35,0.0,0,2026-04-01
CUST-04025,36,72070,Paid Social,Whole Life,Control,62,15.0,1,2026-01-06
CUST-04026,42,61033,Email,Term Life,Control,32,0.0,0,2026-03-03
CUST-04027,71,45693,Paid Search,Whole Life,Variant A,13,0.0,0,2026-01-29
CUST-04028,45,55220,Paid Search,Term Life,Control,49,15.0,1,2026-01-09
CUST-04029,34,51907,Paid Social,Accidental Death,Variant A,94,15.0,1,2026-02-23
CUST-04030,32,83291,Paid Search,Term Life,Control,53,0.0,0,2026-03-25
CUST-04031,36,73669,Paid Social,Term Life,Control,6,0.0,0,2026-04-24
CUST-04032,68,82418,Paid Search,Whole Life,Variant A,10,0.0,0,2026-01-11
CUST-04033,37,35991,Paid Search,Term Life,Control,33,0.0,0,2026-01-19
CUST-04034,52,100793,Email,Accidental Death,Control,30,0.0,0,2026-04-13
CUST-04035,37,54325,Paid Search,Term Life,Control,32,15.0,1,2026-03-15
CUST-04036,45,37499,Email,Whole Life,Control,11,0.0,0,2026-01-05
CUST-04037,51,54019,Email,Term Life,Variant A,38,15.0,1,2026-04-13
CUST-04038,35,127094,Paid Social,Accidental Death,Variant A,60,15.0,1,2026-03-28
CUST-04039,34,55307,Paid Social,Whole Life,Control,14,0.0,0,2026-03-11
CUST-04040,61,56872,Paid Social,Term Life,Variant A,61,0.0,0,2026-04-05
CUST-04041,53,60197,Email,Term Life,Variant A,51,0.0,0,2026-01-18
CUST-04042,51,61284,Paid Search,Term Life,Variant A,90,15.0,1,2026-01-21
CUST-04043,51,45463,Paid Social,Accidental Death,Control,31,15.0,1,2026-01-15
CUST-04044,47,68580,Paid Social,Term Life,Control,43,0.0,0,2026-02-28
CUST-04045,66,91889,Paid Social,Term Life,Control,26,0.0,0,2026-04-05
CUST-04046,42,72857,Paid Social,Term Life,Control,23,0.0,0,2026-03-15
CUST-04047,48,37220,Paid Search,Term Life,Control,13,0.0,0,2026-01-06
CUST-04048,24,56391,Paid Social,Whole Life,Control,23,0.0,0,2026-01-24
CUST-04049,32,51211,Email,Accidental Death,Control,6,0.0,0,2026-04-07
CUST-04050,27,66323,Paid Search,Whole Life,Variant A,96,0.0,0,2026-03-01
CUST-04051,57,98261,Email,Accidental Death,Control,65,15.0,1,2026-01-28
CUST-04052,18,61277,Paid Social,Whole Life,Control,63,15.0,1,2026-04-02
CUST-04053,37,62796,Email,Term Life,Control,90,15.0,1,2026-03-15
CUST-04054,18,109441,Paid Social,Term Life,Variant A,74,15.0,1,2026-01-23
CUST-04055,32,86905,Paid Social,Whole Life,Variant A,75,0.0,0,2026-03-20
CUST-04056,36,79352,Paid Search,Accidental Death,Variant A,74,0.0,0,2026-02-15
CUST-04057,58,113953,Email,Accidental Death,Variant A,37,0.0,0,2026-04-22
CUST-04058,46,77245,Paid Search,Term Life,Variant A,82,0.0,0,2026-02-06
CUST-04059,32,25000,Email,Term Life,Variant A,69,0.0,0,2026-01-14
CUST-04060,54,85816,Email,Term Life,Control,29,0.0,0,2026-02-17
CUST-04061,42,25199,Paid Search,Accidental Death,Variant A,74,0.0,0,2026-03-19
CUST-04062,42,76300,Paid Search,Accidental Death,Variant A,32,0.0,0,2026-03-12
CUST-04063,27,25000,Paid Social,Whole Life,Variant A,22,0.0,0,2026-04-25
CUST-04064,30,53328,Paid Search,Term Life,Control,67,0.0,0,2026-02-05
CUST-04065,32,55905,Email,Whole Life,Control,95,15.0,1,2026-03-23
CUST-04066,42,45747,Paid Search,Term Life,Control,53,0.0,0,2026-03-01
CUST-04067,42,56278,Paid Search,Term Life,Variant A,70,0.0,0,2026-02-23
CUST-04068,60,90814,Email,Whole Life,Variant A,44,0.0,0,2026-04-27
CUST-04069,46,47151,Paid Social,Term Life,Control,89,15.0,1,2026-03-20
CUST-04070,18,78628,Email,Term Life,Variant A,91,15.0,1,2026-04-23
CUST-04071,45,40858,Paid Search,Accidental Death,Control,70,15.0,1,2026-03-04
CUST-04072,24,60262,Paid Social,Whole Life,Variant A,84,0.0,0,2026-04-07
CUST-04073,30,73095,Paid Social,Term Life,Variant A,8,0.0,0,2026-04-30
CUST-04074,32,40086,Paid Social,Whole Life,Control,38,15.0,1,2026-04-21
CUST-04075,34,32206,Paid Social,Term Life,Control,9,0.0,0,2026-02-17
CUST-04076,25,77296,Paid Social,Whole Life,Control,26,0.0,0,2026-04-30
CUST-04077,44,93077,Paid Social,Whole Life,Variant A,24,0.0,0,2026-01-22
CUST-04078,25,63023,Paid Search,Whole Life,Control,51,0.0,0,2026-02-12
CUST-04079,46,53567,Paid Social,Whole Life,Variant A,81,0.0,0,2026-02-10
CUST-04080,68,68891,Paid Search,Term Life,Control,38,0.0,0,2026-01-17
CUST-04081,26,66386,Paid Social,Term Life,Variant A,48,0.0,0,2026-03-04
CUST-04082,38,71072,Paid Search,Term Life,Control,10,0.0,0,2026-03-31
CUST-04083,18,25000,Paid Social,Term Life,Control,60,0.0,0,2026-03-20
CUST-04084,38,38272,Paid Social,Whole Life,Control,33,0.0,0,2026-04-14
CUST-04085,49,43869,Paid Search,Term Life,Control,57,15.0,1,2026-01-18
CUST-04086,50,68771,Paid Search,Term Life,Control,5,0.0,0,2026-03-13
CUST-04087,42,69646,Paid Search,Term Life,Variant A,63,15.0,1,2026-01-03
CUST-04088,52,80904,Paid Social,Accidental Death,Control,52,15.0,1,2026-02-23
CUST-04089,72,71439,Email,Term Life,Variant A,11,0.0,0,2026-04-29
CUST-04090,62,32481,Paid Search,Whole Life,Control,90,15.0,1,2026-04-25
CUST-04091,35,101175,Paid Social,Term Life,Control,36,0.0,0,2026-01-14
CUST-04092,24,96797,Paid Search,Term Life,Control,82,15.0,1,2026-02-03
CUST-04093,37,33545,Paid Social,Term Life,Variant A,65,15.0,1,2026-04-07
CUST-04094,30,73317,Email,Whole Life,Control,61,0.0,0,2026-04-11
CUST-04095,47,50114,Paid Search,Whole Life,Control,55,0.0,0,2026-04-23
CUST-04096,27,68471,Paid Social,Accidental Death,Variant A,92,15.0,1,2026-01-01
CUST-04097,41,91332,Paid Search,Term Life,Control,23,0.0,0,2026-04-27
CUST-04098,52,118252,Paid Search,Term Life,Variant A,31,0.0,0,2026-02-17
CUST-04099,40,83781,Paid Search,Accidental Death,Control,67,15.0,1,2026-04-09
CUST-04100,30,72373,Paid Search,Term Life,Control,64,0.0,0,2026-01-10
CUST-04101,56,56504,Paid Social,Whole Life,Variant A,65,15.0,1,2026-03-24
CUST-04102,19,69553,Paid Social,Whole Life,Control,65,0.0,0,2026-01-11
CUST-04103,38,98994,Paid Social,Term Life,Control,91,15.0,1,2026-04-29
CUST-04104,41,63882,Paid Search,Whole Life,Variant A,49,0.0,0,2026-04-09
CUST-04105,42,42847,Paid Search,Term Life,Control,25,0.0,0,2026-03-07
CUST-04106,44,25000,Paid Social,Term Life,Variant A,48,0.0,0,2026-01-03
CUST-04107,49,77826,Email,Term Life,Variant A,97,15.0,1,2026-01-15
CUST-04108,41,71182,Paid Search,Accidental Death,Variant A,5,0.0,0,2026-02-28
CUST-04109,37,48852,Email,Term Life,Control,99,15.0,1,2026-04-26
CUST-04110,37,90650,Paid Social,Whole Life,Variant A,95,15.0,1,2026-04-15
CUST-04111,34,54455,Paid Social,Accidental Death,Control,48,0.0,0,2026-03-05
CUST-04112,51,61633,Paid Social,Whole Life,Control,66,15.0,1,2026-02-16
CUST-04113,34,64583,Paid Search,Whole Life,Variant A,65,15.0,1,2026-04-02
CUST-04114,52,56226,Paid Search,Term Life,Control,95,15.0,1,2026-01-02
CUST-04115,42,70896,Paid Social,Term Life,Control,83,15.0,1,2026-01-30
CUST-04116,35,93787,Paid Search,Term Life,Control,93,15.0,1,2026-02-07
CUST-04117,49,36437,Email,Whole Life,Variant A,83,0.0,0,2026-01-05
CUST-04118,33,77213,Paid Social,Accidental Death,Control,87,0.0,0,2026-01-06
CUST-04119,49,69303,Paid Search,Accidental Death,Control,54,15.0,1,2026-01-05
CUST-04120,44,68844,Paid Social,Accidental Death,Variant A,79,0.0,0,2026-04-28
CUST-04121,34,86796,Paid Search,Accidental Death,Variant A,45,15.0,1,2026-01-12
CUST-04122,48,66232,Paid Social,Term Life,Control,37,15.0,1,2026-01-04
CUST-04123,48,77005,Paid Social,Whole Life,Variant A,91,0.0,0,2026-01-24
CUST-04124,55,82896,Email,Accidental Death,Control,16,0.0,0,2026-01-25
CUST-04125,53,52390,Paid Social,Term Life,Control,6,0.0,0,2026-01-26
CUST-04126,47,72479,Paid Social,Accidental Death,Control,25,0.0,0,2026-02-24
CUST-04127,28,58730,Paid Social,Term Life,Variant A,18,0.0,0,2026-02-15
CUST-04128,71,61682,Email,Whole Life,Control,38,0.0,0,2026-02-15
CUST-04129,25,56948,Paid Search,Whole Life,Variant A,83,15.0,1,2026-02-12
CUST-04130,53,76777,Paid Search,Accidental Death,Variant A,89,15.0,1,2026-03-01
CUST-04131,47,67041,Paid Search,Term Life,Control,68,15.0,1,2026-02-02
CUST-04132,27,74863,Paid Search,Whole Life,Variant A,27,0.0,0,2026-01-21
CUST-04133,40,64562,Paid Social,Whole Life,Control,89,0.0,0,2026-03-28
CUST-04134,41,25000,Paid Social,Term Life,Control,54,0.0,0,2026-04-11
CUST-04135,57,65784,Paid Social,Whole Life,Variant A,18,0.0,0,2026-02-06
CUST-04136,33,66588,Paid Search,Whole Life,Variant A,89,15.0,1,2026-01-12
CUST-04137,38,71064,Paid Social,Whole Life,Variant A,80,0.0,0,2026-04-11
CUST-04138,18,50156,Paid Search,Term Life,Control,50,0.0,0,2026-01-21
CUST-04139,62,35113,Paid Social,Term Life,Variant A,9,0.0,0,2026-01-13
CUST-04140,29,80615,Paid Social,Whole Life,Variant A,70,15.0,1,2026-04-17
CUST-04141,45,58159,Paid Search,Term Life,Control,26,0.0,0,2026-04-27
CUST-04142,40,69281,Paid Search,Term Life,Variant A,74,15.0,1,2026-02-02
CUST-04143,40,57963,Paid Search,Accidental Death,Variant A,6,0.0,0,2026-04-18
CUST-04144,51,64848,Email,Whole Life,Control,33,0.0,0,2026-03-11
CUST-04145,62,53767,Email,Whole Life,Variant A,65,0.0,0,2026-04-17
CUST-04146,45,40797,Paid Social,Term Life,Variant A,75,0.0,0,2026-03-17
CUST-04147,49,76843,Paid Search,Term Life,Variant A,20,0.0,0,2026-03-02
CUST-04148,45,49921,Paid Social,Term Life,Control,68,0.0,0,2026-04-12
CUST-04149,54,69098,Paid Social,Term Life,Variant A,18,0.0,0,2026-04-30
CUST-04150,36,75261,Paid Social,Whole Life,Variant A,47,0.0,0,2026-01-30
CUST-04151,54,50329,Paid Search,Whole Life,Control,80,15.0,1,2026-02-06
CUST-04152,55,34902,Paid Search,Term Life,Variant A,47,15.0,1,2026-03-23
CUST-04153,54,125652,Paid Social,Term Life,Variant A,74,0.0,0,2026-01-16
CUST-04154,34,51805,Paid Search,Term Life,Control,59,15.0,1,2026-02-14
CUST-04155,39,80585,Paid Search,Term Life,Control,80,0.0,0,2026-03-12
CUST-04156,44,113486,Paid Search,Term Life,Variant A,35,15.0,1,2026-04-20
CUST-04157,25,84747,Paid Social,Accidental Death,Control,80,15.0,1,2026-01-01
CUST-04158,61,57488,Email,Whole Life,Control,78,0.0,0,2026-02-22
CUST-04159,41,63322,Email,Whole Life,Control,44,0.0,0,2026-01-28
CUST-04160,45,44184,Paid Social,Term Life,Variant A,31,0.0,0,2026-02-22
CUST-04161,35,87042,Paid Social,Accidental Death,Control,56,15.0,1,2026-02-13
CUST-04162,26,79156,Paid Search,Whole Life,Variant A,11,0.0,0,2026-03-08
CUST-04163,34,52139,Paid Social,Whole Life,Variant A,50,0.0,0,2026-04-24
CUST-04164,44,38945,Paid Search,Term Life,Control,37,0.0,0,2026-04-17
CUST-04165,50,31969,Paid Social,Accidental Death,Variant A,95,0.0,0,2026-04-26
CUST-04166,43,89662,Paid Search,Accidental Death,Variant A,12,0.0,0,2026-02-08
CUST-04167,46,68009,Paid Search,Accidental Death,Control,9,0.0,0,2026-01-10
CUST-04168,37,70374,Paid Search,Term Life,Variant A,65,0.0,0,2026-02-20
CUST-04169,47,44426,Paid Search,Term Life,Control,76,0.0,0,2026-04-19
CUST-04170,59,28412,Paid Search,Term Life,Control,64,0.0,0,2026-01-14
CUST-04171,50,89065,Paid Search,Term Life,Control,89,15.0,1,2026-03-20
CUST-04172,51,66050,Email,Accidental Death,Control,28,15.0,1,2026-01-06
CUST-04173,45,87680,Paid Social,Term Life,Control,11,0.0,0,2026-02-08
CUST-04174,23,55351,Paid Social,Term Life,Control,65,15.0,1,2026-04-19
CUST-04175,29,59079,Email,Term Life,Control,87,15.0,1,2026-03-21
CUST-04176,47,82832,Email,Term Life,Variant A,99,15.0,1,2026-04-21
CUST-04177,41,83308,Paid Social,Term Life,Control,40,15.0,1,2026-03-23
CUST-04178,47,84939,Email,Whole Life,Variant A,31,16.13,1,2026-04-09
CUST-04179,62,57619,Paid Search,Whole Life,Variant A,33,0.0,0,2026-02-17
CUST-04180,50,80363,Paid Search,Term Life,Variant A,91,0.0,0,2026-01-25
CUST-04181,57,92727,Paid Social,Term Life,Variant A,24,0.0,0,2026-04-07
CUST-04182,43,62380,Paid Social,Term Life,Variant A,74,0.0,0,2026-04-30
CUST-04183,32,52162,Paid Social,Term Life,Variant A,80,0.0,0,2026-02-02
CUST-04184,41,98568,Paid Search,Whole Life,Variant A,80,15.0,1,2026-03-24
CUST-04185,32,48638,Paid Search,Whole Life,Control,7,0.0,0,2026-04-12
CUST-04186,60,80736,Paid Social,Whole Life,Control,43,0.0,0,2026-03-16
CUST-04187,51,63539,Paid Search,Whole Life,Variant A,87,0.0,0,2026-04-30
CUST-04188,48,25000,Paid Social,Term Life,Variant A,49,15.0,1,2026-04-13
CUST-04189,56,93214,Paid Social,Accidental Death,Control,72,0.0,0,2026-03-08
CUST-04190,18,25000,Paid Social,Accidental Death,Control,35,0.0,0,2026-04-12
CUST-04191,49,25000,Paid Social,Accidental Death,Control,42,0.0,0,2026-03-06
CUST-04192,26,78183,Email,Term Life,Control,10,0.0,0,2026-02-09
CUST-04193,41,78176,Paid Social,Accidental Death,Variant A,12,15.0,1,2026-01-25
CUST-04194,38,49060,Paid Social,Accidental Death,Control,32,0.0,0,2026-02-26
CUST-04195,49,68695,Paid Social,Accidental Death,Control,19,0.0,0,2026-02-01
CUST-04196,44,25000,Paid Search,Term Life,Control,99,0.0,0,2026-02-15
CUST-04197,58,82674,Paid Search,Whole Life,Control,12,0.0,0,2026-04-10
CUST-04198,34,71243,Paid Search,Accidental Death,Control,58,0.0,0,2026-01-04
CUST-04199,50,63858,Paid Social,Whole Life,Variant A,10,0.0,0,2026-04-29
CUST-04200,43,65521,Paid Social,Whole Life,Variant A,33,0.0,0,2026-01-23
CUST-04201,22,77331,Email,Accidental Death,Variant A,38,15.0,1,2026-03-21
CUST-04202,30,64277,Paid Search,Term Life,Variant A,11,0.0,0,2026-03-16
CUST-04203,40,25000,Paid Search,Whole Life,Variant A,44,0.0,0,2026-01-22
CUST-04204,55,119908,Email,Term Life,Variant A,78,0.0,0,2026-04-13
CUST-04205,47,95020,Paid Search,Accidental Death,Variant A,17,0.0,0,2026-02-02
CUST-04206,27,32876,Paid Social,Term Life,Variant A,66,15.0,1,2026-02-10
CUST-04207,40,56371,Paid Social,Whole Life,Variant A,90,0.0,0,2026-03-03
CUST-04208,66,59099,Paid Social,Whole Life,Variant A,89,15.0,1,2026-02-07
CUST-04209,43,91971,Paid Search,Whole Life,Control,69,16.79,1,2026-02-25
CUST-04210,38,25000,Paid Search,Whole Life,Control,45,0.0,0,2026-03-04
CUST-04211,47,52524,Paid Search,Accidental Death,Variant A,46,0.0,0,2026-03-18
CUST-04212,51,25000,Paid Social,Accidental Death,Variant A,70,0.0,0,2026-03-26
CUST-04213,36,57872,Paid Social,Term Life,Variant A,97,0.0,0,2026-03-17
CUST-04214,48,53187,Paid Search,Term Life,Variant A,15,0.0,0,2026-02-24
CUST-04215,38,66992,Paid Social,Term Life,Variant A,54,15.0,1,2026-02-20
CUST-04216,50,49878,Email,Term Life,Control,75,0.0,0,2026-03-31
CUST-04217,44,46224,Paid Search,Whole Life,Control,39,15.0,1,2026-04-23
CUST-04218,47,80491,Paid Social,Accidental Death,Control,98,0.0,0,2026-04-29
CUST-04219,32,76366,Paid Social,Accidental Death,Control,84,15.0,1,2026-04-27
CUST-04220,32,78784,Paid Search,Term Life,Variant A,83,0.0,0,2026-03-06
CUST-04221,53,60577,Paid Search,Term Life,Control,24,0.0,0,2026-04-15
CUST-04222,41,50706,Paid Social,Whole Life,Control,32,0.0,0,2026-02-26
CUST-04223,45,62028,Email,Whole Life,Control,41,0.0,0,2026-03-27
CUST-04224,38,77529,Email,Term Life,Variant A,7,0.0,0,2026-01-27
CUST-04225,52,25000,Paid Social,Accidental Death,Control,97,0.0,0,2026-02-26
CUST-04226,34,74852,Paid Social,Accidental Death,Variant A,63,15.0,1,2026-02-24
CUST-04227,40,72728,Paid Search,Term Life,Control,77,15.0,1,2026-04-06
CUST-04228,51,66553,Paid Social,Accidental Death,Control,31,0.0,0,2026-03-13
CUST-04229,56,61267,Paid Social,Term Life,Variant A,36,0.0,0,2026-04-08
CUST-04230,35,25000,Paid Search,Whole Life,Variant A,52,15.0,1,2026-03-23
CUST-04231,65,54003,Paid Social,Term Life,Variant A,50,0.0,0,2026-01-04
CUST-04232,45,109735,Paid Social,Term Life,Variant A,99,0.0,0,2026-03-06
CUST-04233,29,65322,Paid Search,Accidental Death,Variant A,51,0.0,0,2026-02-25
CUST-04234,46,57317,Email,Term Life,Variant A,94,0.0,0,2026-02-22
CUST-04235,37,65422,Paid Search,Whole Life,Control,44,0.0,0,2026-02-13
CUST-04236,47,73869,Paid Search,Term Life,Variant A,7,0.0,0,2026-01-16
CUST-04237,41,81470,Paid Search,Term Life,Variant A,79,0.0,0,2026-04-04
CUST-04238,42,59277,Paid Social,Term Life,Variant A,33,0.0,0,2026-01-23
CUST-04239,31,75622,Paid Social,Term Life,Variant A,95,15.0,1,2026-01-31
CUST-04240,53,106916,Paid Search,Whole Life,Control,62,15.79,1,2026-01-28
CUST-04241,28,90156,Paid Social,Term Life,Control,54,0.0,0,2026-02-19
CUST-04242,28,123507,Paid Search,Whole Life,Variant A,14,0.0,0,2026-04-11
CUST-04243,46,48580,Paid Social,Whole Life,Control,65,0.0,0,2026-01-16
CUST-04244,61,106904,Paid Social,Whole Life,Variant A,65,19.95,1,2026-02-10
CUST-04245,37,45233,Paid Social,Term Life,Variant A,27,0.0,0,2026-01-09
CUST-04246,50,73839,Email,Accidental Death,Variant A,10,0.0,0,2026-01-02
CUST-04247,54,83311,Paid Search,Term Life,Variant A,79,15.0,1,2026-04-20
CUST-04248,51,52230,Paid Search,Term Life,Control,64,0.0,0,2026-02-12
CUST-04249,38,67199,Paid Social,Term Life,Variant A,31,0.0,0,2026-03-07
CUST-04250,28,87761,Email,Term Life,Control,59,0.0,0,2026-04-06
CUST-04251,18,47243,Paid Search,Term Life,Control,35,15.0,1,2026-03-21
CUST-04252,38,106734,Paid Search,Whole Life,Variant A,34,0.0,0,2026-04-27
CUST-04253,56,30385,Paid Search,Term Life,Control,71,15.0,1,2026-04-25
CUST-04254,28,113492,Paid Social,Term Life,Variant A,17,0.0,0,2026-03-18
CUST-04255,50,90033,Paid Search,Whole Life,Control,63,0.0,0,2026-02-18
CUST-04256,30,62756,Paid Social,Term Life,Variant A,58,15.0,1,2026-04-01
CUST-04257,43,54933,Email,Term Life,Control,25,15.0,1,2026-04-05
CUST-04258,50,52324,Paid Social,Term Life,Variant A,47,0.0,0,2026-04-07
CUST-04259,34,61605,Paid Search,Whole Life,Variant A,15,0.0,0,2026-01-21
CUST-04260,44,63787,Paid Social,Term Life,Variant A,71,15.0,1,2026-01-19
CUST-04261,37,96380,Paid Search,Term Life,Control,42,15.0,1,2026-04-22
CUST-04262,50,114216,Email,Whole Life,Variant A,99,24.62,1,2026-02-26
CUST-04263,44,69984,Paid Social,Whole Life,Control,28,15.0,1,2026-03-18
CUST-04264,42,43859,Paid Search,Whole Life,Variant A,55,0.0,0,2026-03-01
CUST-04265,60,51356,Paid Social,Accidental Death,Variant A,80,15.0,1,2026-01-19
CUST-04266,49,60422,Paid Social,Term Life,Control,65,0.0,0,2026-04-09
CUST-04267,33,39246,Paid Social,Term Life,Control,50,0.0,0,2026-03-05
CUST-04268,40,35526,Paid Search,Term Life,Control,47,0.0,0,2026-02-04
CUST-04269,41,117428,Email,Term Life,Variant A,31,0.0,0,2026-02-02
CUST-04270,42,72565,Email,Term Life,Variant A,89,15.0,1,2026-03-08
CUST-04271,72,44171,Paid Social,Term Life,Variant A,93,0.0,0,2026-04-22
CUST-04272,46,85415,Email,Whole Life,Variant A,34,0.0,0,2026-03-26
CUST-04273,18,35541,Paid Search,Whole Life,Variant A,98,15.0,1,2026-04-14
CUST-04274,35,37599,Paid Social,Term Life,Control,67,0.0,0,2026-03-28
CUST-04275,18,44923,Paid Social,Whole Life,Control,14,0.0,0,2026-02-17
CUST-04276,38,106362,Paid Social,Term Life,Variant A,7,0.0,0,2026-03-01
CUST-04277,18,58677,Paid Social,Term Life,Variant A,81,0.0,0,2026-04-19
CUST-04278,31,25000,Paid Search,Whole Life,Variant A,64,15.0,1,2026-02-14
CUST-04279,23,95251,Paid Search,Term Life,Control,31,0.0,0,2026-03-16
CUST-04280,46,57340,Paid Search,Term Life,Control,86,15.0,1,2026-03-09
CUST-04281,42,25000,Paid Search,Term Life,Control,49,15.0,1,2026-03-09
CUST-04282,45,57082,Paid Social,Accidental Death,Variant A,66,0.0,0,2026-01-15
CUST-04283,40,78025,Paid Search,Whole Life,Variant A,28,0.0,0,2026-04-02
CUST-04284,25,75101,Paid Search,Term Life,Control,50,15.0,1,2026-04-10
CUST-04285,48,109960,Paid Social,Accidental Death,Variant A,82,0.0,0,2026-03-13
CUST-04286,65,43680,Paid Social,Whole Life,Control,48,0.0,0,2026-03-29
CUST-04287,46,66168,Email,Whole Life,Variant A,67,15.0,1,2026-04-08
CUST-04288,36,47510,Paid Social,Accidental Death,Variant A,8,0.0,0,2026-01-15
CUST-04289,24,26445,Paid Search,Term Life,Control,20,0.0,0,2026-01-23
CUST-04290,31,87138,Email,Term Life,Control,55,0.0,0,2026-03-01
CUST-04291,47,76581,Paid Social,Whole Life,Control,78,15.0,1,2026-04-01
CUST-04292,54,72091,Paid Search,Whole Life,Variant A,95,15.0,1,2026-01-14
CUST-04293,45,75669,Paid Social,Whole Life,Variant A,52,15.0,1,2026-04-27
CUST-04294,51,47863,Email,Whole Life,Control,69,0.0,0,2026-01-02
CUST-04295,50,39857,Paid Search,Accidental Death,Control,73,0.0,0,2026-04-09
CUST-04296,48,65941,Paid Search,Accidental Death,Variant A,81,0.0,0,2026-02-12
CUST-04297,34,94030,Paid Search,Accidental Death,Variant A,49,0.0,0,2026-03-12
CUST-04298,44,105201,Paid Search,Accidental Death,Control,7,0.0,0,2026-01-16
CUST-04299,31,84885,Paid Social,Accidental Death,Control,21,15.0,1,2026-03-27
CUST-04300,42,65729,Paid Social,Term Life,Variant A,87,0.0,0,2026-04-28
